area,year,tier,tier_subtype,z_mean,z_lo90,z_hi90
E01004527,2013,tier1,,0.866304295445059,-1.4801543233074297,3.580519117590264
E01004527,2014,tier1,,2.278056251700418,-0.728176390325146,5.603430862917384
E01004527,2015,tier1,,0.8570214035877353,-1.454106251861941,3.5523871743870616
E01004527,2016,tier1,,12.440415993536883,5.469220423541693,19.28467405642863
E01004527,2017,tier1,,1.5822792492752766,-1.1626967095903595,4.675853192949014
E01004527,2018,tier1,,1.8914354143757701,-0.6368322923194324,4.8186381218220715
E01004527,2019,tier1,,3.9430458872027767,0.3715898054530017,7.7096888356659585
E01004527,2020,tier1,,4.840729378459507,0.36898548831337613,9.052794381753817
E01004527,2021,tier1,,0.8158180879144871,-1.4809252843002616,3.5227914374529865
E01001163,2012,tier1,,0.1350924424394577,-2.4397729670442647,3.173046066742994
E01001163,2013,tier1,,2.870670690520586,0.29027830022421885,5.756364603216989
E01001163,2014,tier1,,1.4287054994432453,-1.1556724030619436,4.390471058732138
E01001163,2015,tier1,,4.157829373956198,1.0817077325868767,7.600924237971667
E01001163,2016,tier1,,1.9408068207070135,-0.6552646741903718,4.9676601234312745
E01001163,2017,tier1,,1.4061389045993096,-1.1079699775915406,4.317655717350279
E01001163,2018,tier1,,5.35547013733356,-1.0392729474047033,19.28514273162043
E01001163,2019,tier1,,9.020632097543285,1.7586198914446165,13.908992992415685
E01001163,2020,tier1,,6.919546692211447,1.4319552296672846,11.653630058013666
E01001163,2021,tier1,,6.765107341245873,1.2224155133696708,11.388052513614237
E01002579,2012,tier1,,-1.0592742109348627,-3.832719760192887,1.3219141404591972
E01002579,2013,tier1,,-0.16694142653654015,-3.726695567321057,2.764709220673216
E01002579,2014,tier1,,-1.2904337360486429,-6.207698610931776,2.686249382233204
E01002579,2015,tier1,,-8.238362898131067,-15.005712028672475,0.9432187932411079
E01002579,2016,tier1,,-0.6534948079038853,-3.4838269753976565,1.7477488565906465
E01002579,2017,tier1,,-0.6351004316284331,-3.5639384331999353,1.7241156187541662
E01002579,2018,tier1,,-6.506962141865145,-10.58334502177435,-1.7004419335436618
E01002579,2019,tier1,,-1.0677659140783455,-3.9432579768748934,1.317001682214723
E01002579,2020,tier1,,-1.0150251650169073,-3.8443161634177474,1.3449559011633894
E01002579,2021,tier1,,-0.3666392678561463,-3.5412858124361573,2.2551479425845518
E01000745,2012,tier1,,3.932194205985991,0.04176632123796926,7.825004408188066
E01000745,2013,tier1,,4.798895649061816,2.412165946629663,7.269648050579294
E01000745,2014,tier1,,2.5928118714380957,-0.4220776825710344,5.724096764385163
E01000745,2015,tier1,,0.46252936962597596,-1.9907906561915312,3.0834880593803438
E01000745,2016,tier1,,0.4421069536566741,-1.9558068584400625,3.087362612817321
E01000745,2017,tier1,,18.08578062039214,13.098244748418129,22.08429048641719
E01000745,2018,tier1,,28.318871573021944,23.079913886902634,32.119560302125045
E01000745,2019,tier1,,2.636796562838144,-0.3323819549834679,5.773196683199103
E01000745,2020,tier1,,11.290036136921142,7.520142671831179,15.317787942931623
E01000745,2021,tier1,,0.4399770570580636,-1.915261978264722,2.9441055949137898
E01003222,2012,tier2,resolved,0.9042228990897688,-1.4572093075069412,3.4133916305352825
E01003222,2013,tier2,resolved,3.389262374928777,-0.37362403850560594,7.083438143081024
E01003222,2014,tier2,resolved,3.7261491304112866,0.5404032276711491,7.003706641386872
E01003222,2015,tier2,resolved,2.902521594822781,-0.3247812867782309,6.212262545334257
E01003222,2016,tier2,resolved,1.7831336177191515,-0.44559255270216663,4.175259090049564
E01003222,2017,tier2,resolved,4.618120957666926,1.4617128643682944,7.805911845313412
E01003222,2018,tier2,resolved,0.38715628246259687,-1.8684735583289094,2.811401902852455
E01003222,2019,tier2,resolved,0.3735199858308388,-1.8321709857736863,2.7652534102719772
E01003222,2020,tier2,resolved,4.964828458854366,-0.7731434809721766,11.16005602304488
E01003222,2021,tier2,resolved,2.951084698213498,-0.199450392783619,6.147193401503395
E01004616,2012,tier1,,0.9795941285566256,-1.6226907020806154,3.247024522128327
E01004616,2013,tier1,,0.5018607345139284,-2.099672071336439,2.726691372748395
E01004616,2014,tier1,,0.032281850612272095,-2.585609214923459,2.366280973788717
E01004616,2015,tier1,,2.291165281651301,-0.9399248788172069,4.86325907410762
E01004616,2016,tier1,,-2.5658405310106547,-5.934212082144665,0.5822258180775842
E01004616,2017,tier1,,1.7728168081377258,-0.9175075307352563,4.0597957853226
E01004616,2018,tier1,,4.498290236565163,-1.5162688527210353,7.736769422686557
E01004616,2019,tier1,,0.92637489716798,-3.4598098772143033,4.549594647528557
E01004616,2020,tier1,,-0.26165578537146666,-7.302942382888598,8.491416516790032
E01004616,2021,tier1,,-3.1748876208228665,-9.053435979147938,3.267044369104785
E01004525,2012,tier1,,7.993094155239106,4.422667286588727,11.659800020662898
E01004525,2013,tier1,,8.95544895258956,0.6161716997897356,14.714969016948332
E01004525,2014,tier1,,11.631770711416898,8.806380995547471,14.62740247094223
E01004525,2015,tier1,,5.763022810619038,3.2751420584899096,8.338359115807922
E01004525,2016,tier1,,3.3187220042161716,-0.3570856713040187,7.1205591154691446
E01004525,2017,tier1,,19.114471074147144,5.839328660972158,24.10632800812216
E01004525,2018,tier1,,9.664281344854968,1.34015036137869,15.299050215768455
E01004525,2019,tier1,,2.681766288320156,-0.38626525223374886,5.792088823272876
E01004525,2020,tier1,,4.523363586343266,0.21972678974418383,11.662470805254909
E01004525,2021,tier1,,4.354059072253673,1.7353631477986409,7.104829682895475
E01001625,2012,tier2,resolved,1.4367702759728118,-1.2234946582484765,4.467548866873464
E01001625,2013,tier2,resolved,0.6004480959699081,-2.173621505578821,3.7506363267732254
E01001625,2014,tier2,resolved,1.3840528185280485,-1.245689120798071,4.289457709739087
E01001625,2015,tier2,resolved,1.4297622148255587,-1.2065077784972815,4.405947044060376
E01001625,2016,tier2,resolved,1.1085022554758848,-1.6257407062389089,4.451624466181654
E01001625,2017,tier2,resolved,1.0170704337774379,-1.7529365597439541,4.215588683830571
